creditscore,geography,gender,age,tenure,balance,numofproducts,numofproducts,isactivemember,estimatedsalary,exited
516,Spain,Female,27,1,0,1,1,Has Credit Card,112311.15,Churned
711,France,Female,81,6,0,2,2,Has Credit Card,72276.24,Churned
736,France,Male,54,7,111729.47,2,2,Has Credit Card,84920.49,Churned
768,France,Female,36,5,180169.44,2,2,No Credit Card,17348.56,Churned
427,Spain,Male,40,8,0,2,2,Has Credit Card,82870.75,Churned
686,Spain,Female,47,6,0,1,1,No Credit Card,32080.69,Stayed
690,France,Female,42,5,0,2,2,Has Credit Card,120512.08,Churned
647,Spain,Female,29,2,0,2,2,No Credit Card,179032.68,Churned
714,France,Male,35,3,0,2,2,Has Credit Card,95623.28,Churned
736,Germany,Female,36,8,103914.17,1,1,Has Credit Card,110035.88,Stayed
608,France,Female,34,4,88772.87,1,1,Has Credit Card,168822.01,Churned
809,France,Female,39,5,0,1,1,No Credit Card,77705.75,Churned
745,France,Female,40,6,131184.67,1,1,Has Credit Card,49815.62,Churned
781,France,Male,38,2,117810.79,1,1,Has Credit Card,65632.33,Stayed
527,France,Male,31,4,0,1,1,No Credit Card,169361.89,Churned
595,Germany,Female,32,0,92466.21,1,1,No Credit Card,4721.3,Churned
850,Germany,Female,38,2,102741.15,2,2,Has Credit Card,23974.85,Churned
569,France,Male,37,9,178755.84,1,1,No Credit Card,199929.17,Churned
728,France,Male,43,7,0,2,2,No Credit Card,40023.7,Churned
473,Germany,Female,32,5,146602.25,2,2,Has Credit Card,72946.95,Churned
738,France,Male,29,2,0,2,2,Has Credit Card,170421.13,Churned
659,France,Male,35,6,0,2,2,Has Credit Card,58879.11,Churned
597,Spain,Male,38,6,115702.67,2,2,Has Credit Card,25059.05,Churned
445,Germany,Female,61,2,137655.31,1,1,Has Credit Card,29909.84,Churned
671,France,Female,29,3,0,2,2,No Credit Card,158043.11,Churned
656,Spain,Female,34,6,59877.33,1,1,No Credit Card,14032.62,Stayed
658,France,Male,31,5,100082.14,1,1,Has Credit Card,49809.88,Churned
698,Germany,Male,52,10,107304.39,3,3,No Credit Card,28806.32,Stayed
655,Spain,Male,38,9,0,1,1,Has Credit Card,90490.33,Churned
772,Spain,Male,41,10,96032.22,1,1,Has Credit Card,75825.57,Churned
681,Spain,Male,33,10,0,1,1,No Credit Card,158336.36,Churned
688,Germany,Male,29,9,144553.5,2,2,No Credit Card,143454.95,Churned
633,Germany,Male,40,5,86172.81,2,2,Has Credit Card,117279.49,Churned
735,France,Male,73,9,0,1,1,Has Credit Card,114283.33,Churned
541,France,Male,36,5,0,2,2,No Credit Card,124795.84,Churned
612,Germany,Female,36,2,130700.92,2,2,No Credit Card,77592.8,Churned
562,France,Male,62,3,0,2,2,No Credit Card,105986.01,Churned
703,France,Female,32,6,0,2,2,No Credit Card,33606.52,Churned
710,Spain,Male,23,6,0,2,2,Has Credit Card,134188.11,Churned
731,Spain,Female,40,5,171325.98,1,1,Has Credit Card,159718.27,Stayed
703,Spain,Male,58,4,92930.92,1,1,Has Credit Card,85148.78,Churned
618,France,Female,40,0,0,1,1,No Credit Card,119059.13,Churned
689,France,Female,29,1,77556.79,2,2,Has Credit Card,122998.26,Churned
718,France,Male,33,7,102874.28,1,1,No Credit Card,117841.06,Churned
608,France,Male,37,5,146093.39,2,2,No Credit Card,160593.41,Churned
749,Spain,Male,34,2,0,1,1,No Credit Card,174189.04,Stayed
753,Spain,Male,51,4,79811.72,2,2,Has Credit Card,68260.27,Stayed
630,Spain,Male,39,10,105473.74,1,1,No Credit Card,58854.88,Stayed
693,Germany,Female,43,1,121927.92,1,1,No Credit Card,87994.95,Stayed
838,Spain,Female,40,6,61671.19,1,1,Has Credit Card,150659.35,Stayed
756,Germany,Female,39,5,149363.12,2,2,Has Credit Card,109098.39,Churned
775,France,Female,27,4,152309.37,1,1,No Credit Card,104112,Churned
635,France,Female,33,5,0,2,2,No Credit Card,122949.71,Churned
705,Spain,Male,36,1,111629.29,1,1,Has Credit Card,21807.16,Churned
481,France,Male,40,3,0,1,1,Has Credit Card,32319.93,Churned
727,Spain,Female,49,7,96296.78,1,1,No Credit Card,190457.87,Stayed
595,France,Male,20,4,95830.43,1,1,No Credit Card,177738.98,Churned
535,France,Female,38,0,135919.33,1,1,No Credit Card,80425.65,Churned
578,France,Male,59,10,185966.64,1,1,No Credit Card,9445.42,Stayed
597,France,Female,29,5,0,2,2,Has Credit Card,174825.57,Churned
449,France,Female,21,7,0,2,2,No Credit Card,175743.92,Churned
850,Germany,Female,43,8,92244.83,2,2,No Credit Card,54949.73,Churned
494,France,Female,35,9,112727.06,2,2,No Credit Card,183752.91,Churned
676,France,Female,34,8,100359.54,1,1,No Credit Card,46038.28,Churned
818,Germany,Male,43,10,105301.5,1,1,Has Credit Card,78941.59,Churned
712,Spain,Male,45,6,112994.65,1,1,No Credit Card,198398.68,Churned
672,Germany,Male,40,4,89025.88,2,2,No Credit Card,188892.19,Churned
636,France,Male,35,9,95478.17,1,1,No Credit Card,169286.74,Churned
698,France,Male,37,8,0,2,2,No Credit Card,145004.39,Churned
597,Germany,Female,43,7,119127.46,2,2,No Credit Card,55809.92,Churned
717,France,Male,28,4,128206.79,1,1,Has Credit Card,54272.12,Churned
614,France,Male,49,1,0,2,2,No Credit Card,192440.54,Churned
708,Germany,Female,23,4,71433.08,1,1,No Credit Card,103697.57,Churned
507,Germany,Male,36,9,118214.32,3,3,No Credit Card,119110.03,Stayed
581,France,Female,27,5,102258.11,2,2,No Credit Card,194681.6,Churned
579,Spain,Female,39,2,151963.26,2,2,No Credit Card,158948.63,Churned
504,Spain,Female,46,2,163764.84,1,1,Has Credit Card,165122.55,Stayed
737,France,Female,32,7,128551.36,2,2,Has Credit Card,189402.71,Churned
540,Spain,Female,31,10,118158.74,1,1,Has Credit Card,158027.57,Churned
609,France,Male,32,7,118520.41,1,1,No Credit Card,3815.48,Churned
778,France,Male,24,4,0,2,2,Has Credit Card,162809.2,Churned
621,France,Male,40,10,163823.37,1,1,No Credit Card,89519.47,Churned
665,Germany,Male,63,7,104469.58,1,1,Has Credit Card,25165.36,Stayed
608,France,Female,47,6,0,1,1,Has Credit Card,126012.57,Churned
680,Spain,Male,36,7,0,2,2,No Credit Card,20109.21,Churned
663,Germany,Female,46,2,141726.88,1,1,Has Credit Card,58257.23,Churned
627,Germany,Female,35,2,137852.96,1,1,Has Credit Card,172269.21,Stayed
607,France,Male,26,1,0,1,1,No Credit Card,29818.2,Churned
681,France,Female,43,8,154100.3,1,1,No Credit Card,114659.81,Churned
766,France,Female,45,6,0,2,2,No Credit Card,147184.74,Churned
694,France,Male,30,2,0,3,3,Has Credit Card,15039.41,Churned
411,France,Female,54,9,0,1,1,Has Credit Card,76621.49,Churned
742,France,Male,39,8,140004.96,1,1,Has Credit Card,92985.78,Churned
673,Spain,Male,43,8,127132.96,1,1,Has Credit Card,6009.27,Stayed
529,France,Male,61,1,0,2,2,Has Credit Card,191370.97,Churned
519,France,Female,38,7,125328.56,1,1,No Credit Card,188225.67,Churned
573,France,Male,35,9,0,2,2,No Credit Card,11743.89,Churned
453,Germany,Female,28,3,139986.65,1,1,No Credit Card,136846.75,Churned
798,Germany,Female,39,6,119787.76,1,1,Has Credit Card,164248.33,Churned
693,Spain,Female,34,10,107556.06,2,2,No Credit Card,154631.35,Churned
637,France,Female,44,2,0,2,2,No Credit Card,149665.65,Churned
672,France,Male,47,1,0,1,1,No Credit Card,91574.92,Churned
597,France,Female,28,0,142705.95,1,1,No Credit Card,127233.39,Churned
543,France,Male,42,7,0,1,1,Has Credit Card,56650.47,Churned
695,Spain,Female,56,4,0,2,2,No Credit Card,84644.76,Churned
584,France,Male,35,6,161613.94,2,2,Has Credit Card,148238.16,Churned
652,Germany,Female,58,3,116353.2,2,2,Has Credit Card,193502.9,Churned
601,France,Male,38,4,60013.81,1,1,Has Credit Card,38020.05,Churned
628,Spain,Male,28,4,0,2,2,Has Credit Card,176750.81,Churned
607,Germany,Male,32,9,144272.07,2,2,No Credit Card,176580.63,Churned
646,France,Female,46,8,0,2,2,No Credit Card,133059.15,Churned
572,France,Male,30,6,117696.67,1,1,No Credit Card,100843.82,Churned
801,Spain,Male,58,1,79954.61,2,2,Has Credit Card,30484.19,Churned
597,France,Female,26,8,149989.39,1,1,No Credit Card,42330.58,Churned
613,France,Male,40,7,124339.9,1,1,No Credit Card,193309.58,Churned
529,Germany,Male,29,4,135759.4,1,1,No Credit Card,112813.79,Stayed
794,Spain,Female,37,9,0,2,2,No Credit Card,68008.85,Churned
557,France,Male,34,3,83074,1,1,No Credit Card,132673.22,Churned
499,France,Female,28,4,141792.61,1,1,Has Credit Card,22001.91,Churned
544,France,Female,26,6,0,1,1,No Credit Card,100200.4,Stayed
739,France,Female,30,6,0,1,1,No Credit Card,122604.44,Churned
458,Germany,Female,43,1,106870.12,2,2,No Credit Card,100564.37,Churned
528,France,Male,31,9,120962.59,1,1,No Credit Card,5419.31,Churned
773,Spain,Male,51,4,0,2,2,No Credit Card,123587.83,Stayed
646,France,Female,30,5,0,2,2,No Credit Card,13935.32,Churned
564,France,Male,31,0,110527.17,1,1,Has Credit Card,87060.77,Churned
624,Germany,Female,52,0,133723.43,1,1,No Credit Card,4859.59,Stayed
682,France,Female,52,5,112670.48,1,1,No Credit Card,21085.17,Stayed
726,France,Female,44,2,0,2,2,Has Credit Card,26733.86,Churned
560,France,Male,24,1,116084.32,1,1,No Credit Card,89734.7,Churned
382,Spain,Male,36,0,0,1,1,Has Credit Card,179540.73,Stayed
457,Spain,Female,38,6,0,2,2,No Credit Card,173219.09,Churned
673,France,Female,37,10,0,2,2,Has Credit Card,37411.35,Churned
584,France,Female,40,4,82441.75,1,1,No Credit Card,80852.11,Churned
629,France,Female,39,10,0,2,2,Has Credit Card,43174.49,Stayed
584,Germany,Female,37,10,134171.8,4,4,Has Credit Card,70927.11,Stayed
724,France,Male,30,10,0,2,2,Has Credit Card,54265.55,Churned
644,France,Male,31,5,0,2,2,Has Credit Card,41872.17,Churned
676,Germany,Female,48,2,124442.38,1,1,No Credit Card,15068.53,Stayed
499,France,Male,31,4,0,1,1,No Credit Card,25950.49,Churned
598,France,Male,60,4,0,1,1,No Credit Card,197727.14,Stayed
655,Germany,Female,37,4,108862.76,1,1,No Credit Card,79555.08,Stayed
559,France,Male,28,3,141099.43,1,1,Has Credit Card,15607.27,Churned
543,France,Female,67,0,128843.67,1,1,Has Credit Card,134612.48,Churned
679,France,Male,39,0,86843.61,1,1,Has Credit Card,159830.58,Churned
594,Germany,Female,32,4,120074.97,2,2,Has Credit Card,162961.79,Churned
586,France,Male,27,5,130231.8,2,2,Has Credit Card,192427.16,Churned
776,France,Female,31,5,0,2,2,No Credit Card,92647.94,Churned
699,France,Male,39,2,109724.38,1,1,Has Credit Card,180022.39,Churned
847,Germany,Female,35,5,111743.43,1,1,Has Credit Card,183584.14,Churned
582,Germany,Male,35,8,121309.17,2,2,Has Credit Card,28750.67,Churned
648,France,Male,38,10,82697.28,1,1,No Credit Card,74846.67,Churned
618,France,Female,49,9,44301.43,3,3,Has Credit Card,89729.3,Stayed
543,France,Female,31,4,138317.94,1,1,No Credit Card,61843.73,Churned
642,Germany,Male,49,4,120688.61,1,1,No Credit Card,24770.22,Stayed
462,France,Male,27,4,176913.52,1,1,No Credit Card,80587.27,Churned
640,Spain,Male,47,6,89047.14,1,1,No Credit Card,116286.25,Churned
740,Germany,Male,40,4,114318.78,2,2,No Credit Card,129333.69,Stayed
773,France,Female,50,4,0,2,2,No Credit Card,129372.94,Churned
583,Germany,Female,32,7,94753.55,2,2,Has Credit Card,18149.03,Churned
589,Spain,Female,46,10,0,2,2,Has Credit Card,168369.37,Churned
509,France,Male,35,8,0,2,2,Has Credit Card,67431.28,Churned
612,Germany,Male,32,9,106520.73,2,2,No Credit Card,177092.16,Churned
505,Spain,Male,37,0,134006.39,1,1,Has Credit Card,93736.69,Churned
546,Germany,Female,25,3,132837.7,1,1,No Credit Card,131647.31,Churned
681,France,Female,41,0,120549.29,2,2,No Credit Card,175722.31,Churned
762,France,Male,20,1,139432.55,1,1,Has Credit Card,85606.83,Churned
786,Spain,Male,29,7,80895.44,2,2,No Credit Card,64945.57,Churned
629,Spain,Male,34,6,0,2,2,No Credit Card,190347.72,Churned
787,Spain,Female,39,7,171646.76,1,1,Has Credit Card,100791.36,Churned
713,Spain,Male,42,0,109121.71,1,1,Has Credit Card,167873.49,Churned
541,France,Female,39,6,109844.81,1,1,No Credit Card,25289.23,Churned
451,France,Female,31,7,140931.82,1,1,Has Credit Card,20388.77,Churned
644,Spain,Male,49,10,0,2,2,Has Credit Card,145089.64,Churned
686,France,Male,32,6,0,2,2,Has Credit Card,179093.26,Churned
847,Germany,Female,41,3,101543.51,4,4,No Credit Card,16025.17,Stayed
765,Germany,Male,37,7,102708.77,1,1,No Credit Card,9087.81,Churned
678,Germany,Female,37,8,149000.91,2,2,Has Credit Card,21472.42,Churned
539,France,Male,20,0,83459.86,1,1,Has Credit Card,146752.67,Churned
800,France,Female,40,3,75893.11,2,2,No Credit Card,132562.23,Churned
799,Germany,Female,39,7,167395.6,2,2,Has Credit Card,139537.43,Churned
629,France,Female,61,6,0,2,2,Has Credit Card,133672.61,Churned
734,Germany,Female,52,6,71283.09,2,2,Has Credit Card,38984.37,Churned
542,France,Female,31,3,0,2,2,Has Credit Card,115217.59,Churned
414,Spain,Male,60,3,0,2,2,Has Credit Card,93844.82,Churned
675,France,Female,38,1,104016.88,1,1,No Credit Card,22068.83,Stayed
683,France,Female,38,5,127616.56,1,1,No Credit Card,123846.07,Churned
748,France,Male,32,5,154737.88,2,2,Has Credit Card,172638.13,Churned
642,France,Male,35,4,125476.31,1,1,Has Credit Card,91775.51,Churned
499,France,Female,21,3,176511.08,1,1,Has Credit Card,153920.22,Churned
649,Spain,Female,47,8,110783.28,1,1,Has Credit Card,71420.16,Churned
739,France,Male,42,2,141642.92,2,2,No Credit Card,172149.76,Churned
616,France,Male,31,1,0,2,2,Has Credit Card,54706.75,Churned
560,Spain,Female,33,9,0,1,1,Has Credit Card,183358.21,Churned
427,Germany,Male,42,1,75681.52,1,1,Has Credit Card,57098,Churned
435,France,Male,54,3,0,1,1,No Credit Card,156910.46,Stayed
633,France,Male,29,7,0,1,1,Has Credit Card,130224.73,Churned
443,France,Male,35,6,161111.45,1,1,No Credit Card,13946.66,Churned
727,France,Male,62,5,0,2,2,Has Credit Card,38652.96,Churned
674,France,Female,45,6,72494.69,1,1,Has Credit Card,140041.78,Churned
661,France,Female,31,3,133964.3,1,1,Has Credit Card,166187.1,Churned
619,Spain,Male,34,1,0,1,1,No Credit Card,139919.38,Churned
562,France,Female,27,3,0,2,2,No Credit Card,28137.03,Churned
633,France,Male,61,3,157201.48,1,1,Has Credit Card,50368.63,Churned
551,Spain,Female,48,5,95679.29,1,1,No Credit Card,94978.1,Churned
720,Germany,Female,29,7,106230.92,1,1,Has Credit Card,69903.93,Stayed
688,France,Female,32,5,0,2,2,Has Credit Card,177607.77,Churned
635,Germany,Female,36,9,81231.85,2,2,No Credit Card,196731.08,Churned
561,France,Female,31,1,81480.27,2,2,Has Credit Card,65234.6,Churned
850,France,Male,33,8,73059.38,1,1,Has Credit Card,186281,Churned
636,France,Male,36,5,117559.05,2,2,Has Credit Card,111573.3,Churned
461,Germany,Female,74,1,186445.31,2,2,Has Credit Card,196767.83,Churned
771,Germany,Female,38,5,137657.71,2,2,No Credit Card,72985.61,Churned
713,France,Male,36,8,133889.35,1,1,Has Credit Card,143265.65,Churned
658,Germany,Female,45,9,134562.8,1,1,Has Credit Card,159268.67,Churned
586,Germany,Female,56,9,100781.75,2,2,Has Credit Card,54448.41,Churned
737,France,Male,30,8,174356.13,1,1,No Credit Card,31928.5,Churned
742,Germany,Male,27,5,190125.43,2,2,No Credit Card,21793.59,Churned
824,France,Male,26,7,146266,1,1,No Credit Card,21903.62,Stayed
701,Germany,Male,41,9,164046.1,1,1,No Credit Card,49405.93,Churned
623,Spain,Female,43,4,123536.52,2,2,No Credit Card,154908.52,Churned
744,France,Male,36,10,0,2,2,Has Credit Card,182867.84,Churned
698,Spain,Female,38,1,171848.38,1,1,No Credit Card,16957.45,Churned
616,France,Male,40,9,0,2,2,No Credit Card,93717.55,Churned
662,France,Female,39,5,139562.05,2,2,No Credit Card,61636.22,Churned
594,France,Male,37,2,0,2,2,Has Credit Card,95864.5,Churned
685,France,Male,40,2,168001.34,2,2,Has Credit Card,167400.29,Churned
742,France,Male,27,0,0,2,2,Has Credit Card,131534.96,Churned
678,Germany,Male,83,6,123356.63,1,1,Has Credit Card,92934.41,Churned
651,Spain,Male,47,2,0,2,2,Has Credit Card,119808.64,Churned
585,Germany,Male,50,2,125845.66,1,1,No Credit Card,9439.31,Stayed
579,Germany,Male,40,10,45408.85,2,2,No Credit Card,18732.91,Churned
722,Germany,Female,37,0,125977.81,1,1,No Credit Card,160162.42,Churned
613,Germany,Female,51,7,147262.11,1,1,Has Credit Card,53630.9,Stayed
694,France,Male,42,8,133767.19,1,1,No Credit Card,36405.21,Churned
550,Germany,Male,49,0,108806.96,3,3,No Credit Card,61446.92,Stayed
741,France,Male,42,6,106036.52,1,1,No Credit Card,194686.78,Stayed
668,Spain,Female,69,9,0,1,1,Has Credit Card,134483.07,Churned
529,France,Female,27,1,0,2,2,Has Credit Card,37769.98,Churned
636,France,Male,31,6,0,2,2,Has Credit Card,2382.61,Churned
563,Spain,Male,61,1,82182.1,1,1,No Credit Card,106826.92,Stayed
767,France,Female,35,9,0,2,2,No Credit Card,39511.61,Churned
644,France,Male,50,9,76817,4,4,No Credit Card,196371.13,Stayed
780,Germany,Male,71,9,142550.25,2,2,Has Credit Card,122506.78,Churned
635,Spain,Female,41,10,0,2,2,Has Credit Card,61994.2,Churned
641,Germany,Male,35,2,103711.56,1,1,Has Credit Card,192464.21,Stayed
593,Spain,Female,40,2,0,1,1,Has Credit Card,5194.95,Churned
540,Germany,Female,35,7,128369.75,2,2,No Credit Card,198256.15,Churned
663,Spain,Male,35,5,0,2,2,Has Credit Card,62634.94,Churned
630,France,Male,34,9,0,2,2,Has Credit Card,114006.35,Churned
605,Germany,Male,19,8,166133.28,1,1,Has Credit Card,107994.99,Churned
710,Germany,Female,62,9,148214.36,1,1,No Credit Card,48571.14,Stayed
755,France,Female,78,5,121206.96,1,1,Has Credit Card,76016.49,Churned
641,Spain,Male,25,10,0,2,2,Has Credit Card,180808.39,Churned
737,Germany,Male,50,4,127552.85,2,2,No Credit Card,4225.11,Churned
695,France,Male,49,9,159458.53,1,1,No Credit Card,135841.35,Churned
466,Germany,Female,47,5,102085.72,1,1,Has Credit Card,183536.24,Stayed
558,Germany,Male,58,2,142537.18,1,1,Has Credit Card,88791.83,Churned
665,Spain,Male,29,1,182781.74,2,2,Has Credit Card,63732.9,Churned
654,France,Male,29,7,0,2,2,Has Credit Card,149184.15,Churned
619,France,Female,28,3,0,2,2,No Credit Card,53394.12,Churned
845,Germany,Female,43,3,152063.59,2,2,No Credit Card,97910.06,Churned
727,France,Female,28,2,110997.76,1,1,No Credit Card,101433.76,Churned
582,France,Male,50,2,148942,1,1,Has Credit Card,116944.3,Churned
716,France,Male,41,9,0,1,1,Has Credit Card,113267.48,Churned
660,Spain,Female,36,0,84438.57,1,1,Has Credit Card,181449.51,Churned
664,France,Female,34,7,93920.47,1,1,No Credit Card,179913.98,Churned
801,France,Male,43,4,158713.08,2,2,No Credit Card,98586.14,Churned
615,Spain,Male,42,4,0,3,3,Has Credit Card,120321.09,Churned
718,Germany,Male,63,7,123204.88,1,1,Has Credit Card,100538.8,Churned
667,France,Male,40,8,72945.29,2,2,No Credit Card,98931.5,Churned
670,Spain,Male,37,0,178742.71,1,1,Has Credit Card,194493.57,Churned
590,France,Male,43,8,0,2,2,Has Credit Card,143628.31,Churned
739,Spain,Female,40,8,0,1,1,No Credit Card,167030.51,Churned
373,France,Male,42,7,0,1,1,No Credit Card,77786.37,Stayed
418,France,Female,46,9,0,1,1,Has Credit Card,81014.5,Stayed
837,France,Female,29,9,0,2,2,Has Credit Card,41866.26,Churned
645,Germany,Male,43,9,140121.17,1,1,No Credit Card,11302.7,Stayed
552,Germany,Male,39,2,132906.88,1,1,Has Credit Card,149384.43,Churned
580,Germany,Male,45,2,179334.83,2,2,Has Credit Card,169303.65,Churned
684,France,Male,35,3,137179.39,1,1,Has Credit Card,37264.11,Churned
634,Spain,Male,35,3,0,2,2,Has Credit Card,19515.48,Churned
607,France,Female,49,9,119960.29,2,2,No Credit Card,103068.22,Churned
802,France,Male,29,9,127414.55,1,1,Has Credit Card,134459.12,Churned
736,France,Female,36,6,0,1,1,No Credit Card,70496.66,Churned
629,France,Female,40,9,137409.19,1,1,No Credit Card,175877.7,Stayed
737,France,Male,28,8,0,2,2,No Credit Card,106390.01,Churned
718,Spain,Female,39,2,0,1,1,Has Credit Card,52138.49,Churned
561,France,Male,43,4,0,4,4,No Credit Card,18522.91,Stayed
641,France,Male,31,9,112494.99,1,1,Has Credit Card,32231.6,Churned
677,France,Male,30,1,78133.15,1,1,Has Credit Card,174225.88,Churned
641,Spain,Female,36,1,0,2,2,No Credit Card,102021.39,Churned
658,Spain,Female,32,5,145553.07,1,1,Has Credit Card,31484.76,Churned
659,Germany,Male,48,4,123593.22,2,2,No Credit Card,82469.06,Stayed
567,France,Female,47,2,0,1,1,No Credit Card,110900.43,Stayed
584,France,Female,26,0,146286.22,1,1,No Credit Card,105105.35,Churned
709,Spain,Female,35,1,111827.27,2,2,No Credit Card,12674.68,Churned
690,Spain,Female,26,2,0,2,2,Has Credit Card,93255.85,Churned
627,France,Male,70,1,94416.78,1,1,Has Credit Card,145299.5,Churned
765,Spain,Male,45,2,91549.78,1,1,Has Credit Card,47139.44,Churned
645,France,Female,38,7,59568.57,1,1,Has Credit Card,167723.25,Churned
716,France,Female,23,2,94464.81,2,2,Has Credit Card,185900.88,Churned
771,France,Female,57,4,0,1,1,No Credit Card,85876.67,Stayed
717,Germany,Female,33,10,102185.42,2,2,No Credit Card,23231.93,Churned
524,France,Male,32,1,144875.71,1,1,No Credit Card,187740.04,Churned
679,Spain,Male,39,5,0,2,2,Has Credit Card,100060.54,Churned
